config_type,n_frames,RMSE_E_meV_per_atom,RMSE_F_meV_per_A,rel_F_RMSE_pct
FORCED_Naf0.75Pt_neb_img10,1,8.899625267076772,81.29005222993126,33.43510951756085
FORCED_Close0.75PtOH_neb_img00,1,1.4103732113426304,69.50916836478059,33.36357372697254
FORCED_Naf0.75O2neb10,1,2.578723799160798,70.0839810860847,33.25298628534173
fps_pt_diss_wet_framesv1_recalibrated,10,4.159293434219018,48.581433184891175,33.03458403221422
FORCED_Close0.75Pt_neb_img05,1,0.7284451994564733,78.84565322193671,32.784816899469604
FORCED_Wet0.375PtO2_neb_img00,1,1.441637991092648,49.905751243573,32.655972989950335
Dry0.75PtOH,8,11.369599139196016,122.08578765696653,32.35760249230344
ptnv_optimised_structure,1,4.312693739848328,63.09376555436298,32.15291498890429
Close0.25PtOH,6,5.349501727599637,74.88704346234775,32.06190786350606
FORCED_Clo0.375Neb7,1,4.017324327151073,70.51742170661191,31.898669068967322
FORCED_Close0.75PtOH2_neb_img04,1,1.133204119128095,146.18625394979756,31.6946117491314
FORCED_Close0.0Pt_neb_img05,1,2.5744762444901426,66.50494937572154,31.678498933297075
FORCED_Close0.75PtO_neb_img05,1,0.2417912014607282,70.36706681433412,31.5456289920387
Naf0.75Pt,5,4.3388916579033,75.02164648910603,31.4535671650467
Close0.375Pt,5,4.697752672338885,80.23830781594518,31.36948954248536
Naf0.25PtO2,3,4.616330572504737,74.55520801541157,30.927890530082994
Close0.25PtO,6,4.990559129626689,77.88866040137961,30.768514792969288
Close0.75Pt,7,4.037702229510806,85.3086010170166,30.285870890998567
Close0.25Pt,6,4.0698508324475595,66.00514882606018,29.99095473179176
Close0.375PtO2,8,5.176354185456576,70.79121507490339,29.721179969930056
FORCED_Wet0.375PtOH_neb_img00,1,1.0280200964416508,46.92002435450271,29.550992023510634
FORCED_Close0.25Pt_neb_img10,1,4.333924105253573,72.9029184769751,29.43117054096998
Wet0.0Pt,4,1.9828113994036092,45.906984979192565,29.343655257813168
Close0.25PtOH2,9,3.6441668964902996,71.53452526766137,29.0178013665564
FORCED_Clo0.75Neb9,1,0.9264141413041216,68.65575112832116,28.81679910986216
FORCED_Close0.75PtO2_neb_img11,1,4.004229054544339,67.05516205076242,28.6814036173151
FORCED_Close0.25PtO_neb_img08,1,7.149489486096172,76.53956613860333,28.507712282397595
Close0.75PtOH2,8,4.061177904863233,82.88722064440337,28.49616749823049
Naf0.75PtOH,6,4.479725278279241,66.52720908769035,28.169037109598648
Wet1.0PtOH,2,2.166926151706135,53.70479685286188,27.36993071488507
FORCED_Close0.75Pt_neb_img07,1,4.267643991056502,66.23731316247277,27.271406129912503
Close0.75PtOH,7,4.170244001750533,79.07126465686478,27.21336216916554
Naf0.75PtOH2,8,7.338121439660293,83.27460451499834,27.12330163081198
Wet1.0PtOH2,5,3.4122481581720465,57.66352292764052,27.094384676984415
Wet1.0Pt,2,1.4727624138504876,56.023218224356576,26.899593730861167
Close0.375PtO,7,3.431216291859661,71.10158749176315,26.748489877817853
FORCED_Nafion_four_dry_neb_img00,1,4.971366312190639,133.08936842816303,26.705616855976427
Wet0.25Pt,5,1.3433158763132633,47.59036256437053,26.647014996863685
Naf0.75PtO,5,3.729889099827216,68.14583536582676,26.00564191191068
fps_pt_diss_naf_framesv1_recalibrated,10,3.1278588686596844,68.51242281327495,25.604576333048797
inputptn0.375_optimised_structure,1,3.743584695143909,65.91009228819848,25.20399093408214
Naf0.75PtO2,7,5.394117529322994,71.09315354097635,24.956663563788105
FORCED_Wet0.375Pt_neb_img10,1,1.2463328766898485,56.830155690665485,24.870542515058364
Close0.75PtO,6,2.7213211047723416,77.79500366223633,24.815483872973427
Wet1.0PtO,5,3.281432368351093,55.85574993069781,24.758085596762406
FORCED_Naf1.0PtO_neb_img03,1,6.4306277322430105,86.48440409669648,24.669241674255748
FORCED_5PtGraph_sol,1,7.720542830213617,38.530592680724034,24.38951812647529
ptparticlenafclose,1,11.97234539256442,155.5555535439311,23.86073162944976
Wet0.25PtO,6,2.505928844291714,53.226863361110816,23.003519221330883
Wet0.375PtO2,7,2.921063588510203,54.70617069670227,22.60510509315056
Dry1.0PtO2,6,22.812150479424908,92.81807890532912,22.484425321445862
ptodisnaf_optimised_structure,1,9.43529576909441,48.90374619380847,22.21358196034964
FORCED_Close0.25Pt_neb_img09,1,8.478232249103712,79.14867277144553,21.58946958230817
Wet1.0PtO2,4,7.969339528500628,59.906838322233135,21.278031623839503
Wet0.375PtOH2,2,1.422936814768753,53.320013225985356,20.879771464356295
ptdissolved,1,12.917203485159234,75.16913323218694,20.022406031591846
Close0.375PtOH2,4,5.433526776986659,80.15444774581573,19.942047851367253
Dry0.0Pt,15,4.172660474771184,31.39079407463532,19.934327192624956
2pttopoh,1,1.5613529865277087,67.76707442096512,19.15920154935315
FORCED_Chair4x4sat_sol,1,8.064430640672526,43.874932424752345,18.889560064448506
Wet0.25PtOH,2,7.915466674211251,63.610972949715865,18.88350249197622
FORCED_Close0.25PtOH_neb_img06,1,8.607348314058072,77.9564165201255,18.730059032882362
FORCED_Graphmono4x4x2,1,10.618103790051237,30.19784463889008,18.67185159389272
Dry1.0Pt,3,17.0436963484311,60.430263915014535,18.636625457485597
FORCED_Naf0.75PtOH_neb_img09,1,8.923787056232868,76.68882299716421,18.15797634458742
FORCED_Naf0.25PtOH_neb_img06,1,9.623185267741974,85.70014113257481,18.043924762186993
FORCED_Close0.75PtO_neb_img04,1,2.207828385735411,71.94021121673381,17.93976458390548
A5_CSIRO_initial,2,7.885442472750418,274.8515870239264,17.860706149239608
reico_random,276,12.440939260202978,159.13565299726451,17.358637575760774
FORCED_Close0.25PtO_neb_img09,1,8.129522308877313,87.02260245260646,17.14232083271001
Dry0.25PtO2,5,9.18191040511136,47.43012520923165,17.09129497512825
Wet0.375PtO,3,5.316573190078874,53.502501904050455,17.076133992971158
FORCED_Close0.375PtOH2_neb_img06,1,7.319506230373918,93.32042284819526,16.56708773600419
Close0.75PtO2,5,6.996448149862943,76.63165692844514,16.36782990824319
FORCED_Naf1.0PtO2_neb_img07,1,8.828740947365077,75.64067412902064,16.060739594028508
Dry0.75PtOH2,2,9.204946525574336,51.77945791152354,16.04373288823196
FORCED_Wet0.375PtOH2_neb_img07,1,5.366300080709152,59.990696035026595,15.822213463643985
FORCED_Dry0.25Pt_neb_img00,1,5.902449738641735,52.381053497627065,15.737294436693693
Dry0.25PtOH2,5,10.532868194269707,123.32705262579402,15.581405636444968
Dry0.25Pt,17,7.76026379482226,36.67362537686356,15.546710688436246
