config_type,n_frames,RMSE_E_meV_per_atom,RMSE_F_meV_per_A,rel_F_RMSE_pct
ptnafbulkdismd_optimised_structure,1,11.146202993273846,79.86204665625043,12.565620962360807
ptnoh_optimised_structure,1,6.20460197023931,60.228757533431995,61.527841288344135
ptnohv_optimised_structure,1,7.069881124039057,66.87981809731268,57.75511169307793
ptnv_optimised_structure,1,7.996636829261661,64.53052208811394,32.885093680151435
pto2disnaf_optimised_structure,1,13.087363915332162,52.81093002776923,8.160743893063573
pto2diss_optimised_structure,1,11.016064725083652,52.763801995049434,106.97025876567844
ptodisnaf_optimised_structure,1,12.33206543201959,50.63182273554631,22.99852734554614
ptodiss_optimised_structure,1,9.641608840780691,55.36366388821287,142.45026418261125
ptohdisnaf_optimised_structure,1,10.9250857865959,57.00032555786825,15.540461345876622
ptohdiss_optimised_structure,1,7.857614326752582,44.42909206510317,217.7504820423816
ptparticlenafclose,1,15.39700292676116,74.81726763878383,11.476252076552015
ptvn0.375_optimised_structure,1,8.66795976605772,71.83225148747945,15.673862706069647
simple_anti_0_initial,2,11.345342032744032,125.9691692054582,10.06486349932681
simple_anti_12_initial,3,6.200978064173315,87.61718980254119,7.960129564846655
simple_anti_15_initial,10,5.680106274740783,83.64970013606404,7.393660845366387
simple_anti_9_initial,2,7.155224082507322,90.66969548439344,7.162051433833285
simple_cross_12_initial,3,6.297029489109169,84.1345494058954,7.059336764017204
simple_cross_15_initial,14,6.311039484987093,82.09081605733682,6.832689790871619
simple_cross_9_initial,4,6.326937552395298,90.36524697404424,7.616029991144117
simple_naf_optimised_structure,1,13.305107690598561,123.6891390516472,71.79795560003507
simple_para_0_initial,2,12.303117543780777,124.65171831388257,9.710276021543544
simple_para_12_initial,22,6.9485133027552655,90.27159098224625,7.534182247801598
simple_para_15_initial,2,6.431102534393509,80.76039602421397,6.752636263980527
simple_para_9_initial,4,7.5899006500288015,87.70228124942338,7.77424648270113
so3pt111,1,16.683548810306092,39.185433582354285,5.67001272357211
solventbulk,1,10.592436444852638,71.48729600896876,44.66047447712644
